,player,index,minutes,total_mins
4128,player1,1,39.9,239.89999999999998
4129,player2,2,36.3,239.89999999999998
4130,player3,3,35.5,239.89999999999998
4131,player4,4,31.9,239.89999999999998
4132,player5,5,29.0,239.89999999999998
4133,player6,6,26.3,239.89999999999998
4134,player7,7,20.8,239.89999999999998
4135,player8,8,20.2,239.89999999999998
4136,player1,1,37.3,217.7
4137,player2,2,36.5,217.7
4138,player3,3,35.1,217.7
4139,player4,4,26.8,217.7
4140,player5,5,26.3,217.7
4141,player6,6,22.4,217.7
4142,player7,7,17.6,217.7
4143,player8,8,15.7,217.7
4144,player1,1,35.0,225.9
4145,player2,2,34.5,225.9
4146,player3,3,34.3,225.9
4147,player4,4,32.1,225.9
4148,player5,5,26.7,225.9
4149,player6,6,22.1,225.9
4150,player7,7,21.1,225.9
4151,player8,8,20.1,225.9
4152,player1,1,34.2,214.10000000000002
4153,player2,2,33.5,214.10000000000002
4154,player3,3,33.4,214.10000000000002
4155,player4,4,25.6,214.10000000000002
4156,player5,5,25.0,214.10000000000002
4157,player6,6,23.2,214.10000000000002
4158,player7,7,20.8,214.10000000000002
4159,player8,8,18.4,214.10000000000002
4160,player1,1,33.2,221.3
4161,player2,2,32.5,221.3
4162,player3,3,31.8,221.3
4163,player4,4,31.5,221.3
4164,player5,5,30.6,221.3
4165,player6,6,26.2,221.3
4166,player7,7,18.9,221.3
4167,player8,8,16.6,221.3
4168,player1,1,34.4,212.2
4169,player2,2,31.4,212.2
4170,player3,3,29.6,212.2
4171,player4,4,28.8,212.2
4172,player5,5,25.3,212.2
4173,player6,6,24.3,212.2
4174,player7,7,19.9,212.2
4175,player8,8,18.5,212.2
4176,player1,1,34.2,214.9
4177,player2,2,33.2,214.9
4178,player3,3,27.3,214.9
4179,player4,4,27.0,214.9
4180,player5,5,24.7,214.9
4181,player6,6,24.5,214.9
4182,player7,7,23.5,214.9
4183,player8,8,20.5,214.9
4184,player1,1,33.0,227.7
4185,player2,2,31.1,227.7
4186,player3,3,30.9,227.7
4187,player4,4,28.7,227.7
4188,player5,5,28.0,227.7
4189,player6,6,27.6,227.7
4190,player7,7,24.7,227.7
4191,player8,8,23.7,227.7
4192,player1,1,33.5,219.89999999999998
4193,player2,2,31.8,219.89999999999998
4194,player3,3,30.2,219.89999999999998
4195,player4,4,29.8,219.89999999999998
4196,player5,5,26.1,219.89999999999998
4197,player6,6,23.5,219.89999999999998
4198,player7,7,22.7,219.89999999999998
4199,player8,8,22.3,219.89999999999998
4200,player1,1,32.0,208.6
4201,player2,2,31.0,208.6
4202,player3,3,28.9,208.6
4203,player4,4,28.5,208.6
4204,player5,5,26.4,208.6
4205,player6,6,22.4,208.6
4206,player7,7,19.9,208.6
4207,player8,8,19.5,208.6
4208,player1,1,40.5,236.3
4209,player2,2,37.8,236.3
4210,player3,3,37.1,236.3
4211,player4,4,33.4,236.3
4212,player5,5,29.8,236.3
4213,player6,6,20.6,236.3
4214,player7,7,18.6,236.3
4215,player8,8,18.5,236.3
4216,player1,1,40.1,236.3
4217,player2,2,38.4,236.3
4218,player3,3,34.4,236.3
4219,player4,4,33.9,236.3
4220,player5,5,32.8,236.3
4221,player6,6,21.8,236.3
4222,player7,7,20.5,236.3
4223,player8,8,14.4,236.3
4224,player1,1,34.4,221.39999999999998
4225,player2,2,30.6,221.39999999999998
4226,player3,3,30.1,221.39999999999998
4227,player4,4,29.7,221.39999999999998
4228,player5,5,29.4,221.39999999999998
4229,player6,6,24.5,221.39999999999998
4230,player7,7,21.4,221.39999999999998
4231,player8,8,21.3,221.39999999999998
4232,player1,1,37.8,226.70000000000002
4233,player2,2,37.6,226.70000000000002
4234,player3,3,35.2,226.70000000000002
4235,player4,4,35.2,226.70000000000002
4236,player5,5,23.6,226.70000000000002
4237,player6,6,21.4,226.70000000000002
4238,player7,7,18.7,226.70000000000002
4239,player8,8,17.2,226.70000000000002
4240,player1,1,39.2,234.3
4241,player2,2,38.5,234.3
4242,player3,3,34.2,234.3
4243,player4,4,32.1,234.3
4244,player5,5,31.9,234.3
4245,player6,6,28.5,234.3
4246,player7,7,15.6,234.3
4247,player8,8,14.3,234.3
4248,player1,1,38.0,231.8
4249,player2,2,36.4,231.8
4250,player3,3,31.4,231.8
4251,player4,4,28.9,231.8
4252,player5,5,27.8,231.8
4253,player6,6,25.6,231.8
4254,player7,7,22.5,231.8
4255,player8,8,21.2,231.8
4256,player1,1,36.0,230.8
4257,player2,2,35.0,230.8
4258,player3,3,34.7,230.8
4259,player4,4,31.8,230.8
4260,player5,5,26.4,230.8
4261,player6,6,24.5,230.8
4262,player7,7,21.7,230.8
4263,player8,8,20.7,230.8
4264,player1,1,34.4,218.3
4265,player2,2,30.9,218.3
4266,player3,3,30.1,218.3
4267,player4,4,28.8,218.3
4268,player5,5,27.2,218.3
4269,player6,6,26.0,218.3
4270,player7,7,23.2,218.3
4271,player8,8,17.7,218.3
4272,player1,1,35.6,218.2
4273,player2,2,31.6,218.2
4274,player3,3,30.7,218.2
4275,player4,4,29.5,218.2
4276,player5,5,25.5,218.2
4277,player6,6,24.2,218.2
4278,player7,7,20.9,218.2
4279,player8,8,20.2,218.2
4280,player1,1,34.5,234.4
4281,player2,2,34.1,234.4
4282,player3,3,33.6,234.4
4283,player4,4,30.1,234.4
4284,player5,5,27.5,234.4
4285,player6,6,27.4,234.4
4286,player7,7,23.6,234.4
4287,player8,8,23.6,234.4
4288,player1,1,36.7,239.7
4289,player2,2,36.3,239.7
4290,player3,3,34.8,239.7
4291,player4,4,29.8,239.7
4292,player5,5,28.3,239.7
4293,player6,6,26.1,239.7
4294,player7,7,23.9,239.7
4295,player8,8,23.8,239.7
4296,player1,1,38.4,237.79999999999998
4297,player2,2,38.3,237.79999999999998
4298,player3,3,37.6,237.79999999999998
4299,player4,4,33.1,237.79999999999998
4300,player5,5,26.1,237.79999999999998
4301,player6,6,25.2,237.79999999999998
4302,player7,7,20.1,237.79999999999998
4303,player8,8,19.0,237.79999999999998
4304,player1,1,37.6,235.60000000000002
4305,player2,2,37.6,235.60000000000002
4306,player3,3,34.6,235.60000000000002
4307,player4,4,34.0,235.60000000000002
4308,player5,5,32.8,235.60000000000002
4309,player6,6,26.5,235.60000000000002
4310,player7,7,18.5,235.60000000000002
4311,player8,8,14.0,235.60000000000002
4312,player1,1,41.0,236.6
4313,player2,2,38.6,236.6
4314,player3,3,35.4,236.6
4315,player4,4,33.0,236.6
4316,player5,5,24.8,236.6
4317,player6,6,22.8,236.6
4318,player7,7,22.6,236.6
4319,player8,8,18.4,236.6
4320,player1,1,35.9,213.1
4321,player2,2,33.9,213.1
4322,player3,3,33.6,213.1
4323,player4,4,26.0,213.1
4324,player5,5,24.4,213.1
4325,player6,6,21.0,213.1
4326,player7,7,21.0,213.1
4327,player8,8,17.3,213.1
4328,player1,1,34.9,216.60000000000002
4329,player2,2,31.4,216.60000000000002
4330,player3,3,27.3,216.60000000000002
4331,player4,4,27.1,216.60000000000002
4332,player5,5,26.9,216.60000000000002
4333,player6,6,26.0,216.60000000000002
4334,player7,7,22.2,216.60000000000002
4335,player8,8,20.8,216.60000000000002
4336,player1,1,35.8,223.6
4337,player2,2,35.0,223.6
4338,player3,3,32.0,223.6
4339,player4,4,30.3,223.6
4340,player5,5,24.2,223.6
4341,player6,6,24.2,223.6
4342,player7,7,21.4,223.6
4343,player8,8,20.7,223.6
4344,player1,1,34.2,227.60000000000002
4345,player2,2,30.6,227.60000000000002
4346,player3,3,29.1,227.60000000000002
4347,player4,4,28.9,227.60000000000002
4348,player5,5,28.9,227.60000000000002
4349,player6,6,26.1,227.60000000000002
4350,player7,7,25.8,227.60000000000002
4351,player8,8,24.0,227.60000000000002
4352,player1,1,35.6,232.2
4353,player2,2,35.0,232.2
4354,player3,3,29.5,232.2
4355,player4,4,29.3,232.2
4356,player5,5,28.9,232.2
4357,player6,6,26.3,232.2
4358,player7,7,24.3,232.2
4359,player8,8,23.3,232.2
4360,player1,1,34.7,224.20000000000002
4361,player2,2,34.0,224.20000000000002
4362,player3,3,30.2,224.20000000000002
4363,player4,4,29.0,224.20000000000002
4364,player5,5,27.8,224.20000000000002
4365,player6,6,26.1,224.20000000000002
4366,player7,7,24.0,224.20000000000002
4367,player8,8,18.4,224.20000000000002
4368,player1,1,34.2,213.10000000000002
4369,player2,2,31.0,213.10000000000002
4370,player3,3,30.4,213.10000000000002
4371,player4,4,25.7,213.10000000000002
4372,player5,5,25.0,213.10000000000002
4373,player6,6,24.6,213.10000000000002
4374,player7,7,23.2,213.10000000000002
4375,player8,8,19.0,213.10000000000002
4376,player1,1,34.9,210.09999999999997
4377,player2,2,31.4,210.09999999999997
4378,player3,3,28.5,210.09999999999997
4379,player4,4,28.4,210.09999999999997
4380,player5,5,25.4,210.09999999999997
4381,player6,6,21.9,210.09999999999997
4382,player7,7,21.2,210.09999999999997
4383,player8,8,18.4,210.09999999999997
4384,player1,1,35.1,213.0
4385,player2,2,34.3,213.0
4386,player3,3,30.7,213.0
4387,player4,4,30.3,213.0
4388,player5,5,23.1,213.0
4389,player6,6,21.3,213.0
4390,player7,7,19.4,213.0
4391,player8,8,18.8,213.0
4392,player1,1,36.0,221.2
4393,player2,2,34.1,221.2
4394,player3,3,31.7,221.2
4395,player4,4,30.0,221.2
4396,player5,5,28.4,221.2
4397,player6,6,23.7,221.2
4398,player7,7,19.3,221.2
4399,player8,8,18.0,221.2
4400,player1,1,36.8,254.8
4401,player2,2,36.5,254.8
4402,player3,3,34.6,254.8
4403,player4,4,34.3,254.8
4404,player5,5,32.7,254.8
4405,player6,6,28.7,254.8
4406,player7,7,27.4,254.8
4407,player8,8,23.8,254.8
4408,player1,1,39.0,234.3
4409,player2,2,36.8,234.3
4410,player3,3,32.5,234.3
4411,player4,4,27.3,234.3
4412,player5,5,26.1,234.3
4413,player6,6,25.8,234.3
4414,player7,7,24.8,234.3
4415,player8,8,22.0,234.3
4416,player1,1,39.5,224.2
4417,player2,2,37.1,224.2
4418,player3,3,34.3,224.2
4419,player4,4,28.6,224.2
4420,player5,5,22.9,224.2
4421,player6,6,22.9,224.2
4422,player7,7,20.8,224.2
4423,player8,8,18.1,224.2
4424,player1,1,38.9,217.5
4425,player2,2,34.7,217.5
4426,player3,3,27.0,217.5
4427,player4,4,26.7,217.5
4428,player5,5,25.9,217.5
4429,player6,6,25.6,217.5
4430,player7,7,21.5,217.5
4431,player8,8,17.2,217.5
4432,player1,1,38.6,221.3
4433,player2,2,35.3,221.3
4434,player3,3,31.4,221.3
4435,player4,4,27.2,221.3
4436,player5,5,26.8,221.3
4437,player6,6,23.9,221.3
4438,player7,7,20.7,221.3
4439,player8,8,17.4,221.3
4440,player1,1,38.5,221.7
4441,player2,2,34.9,221.7
4442,player3,3,31.1,221.7
4443,player4,4,27.7,221.7
4444,player5,5,27.5,221.7
4445,player6,6,25.1,221.7
4446,player7,7,19.5,221.7
4447,player8,8,17.4,221.7
4448,player1,1,38.5,221.10000000000002
4449,player2,2,32.9,221.10000000000002
4450,player3,3,30.7,221.10000000000002
4451,player4,4,28.5,221.10000000000002
4452,player5,5,26.0,221.10000000000002
4453,player6,6,25.3,221.10000000000002
4454,player7,7,19.7,221.10000000000002
4455,player8,8,19.5,221.10000000000002
4456,player1,1,34.4,231.1
4457,player2,2,33.8,231.1
4458,player3,3,33.1,231.1
4459,player4,4,28.5,231.1
4460,player5,5,27.6,231.1
4461,player6,6,25.3,231.1
4462,player7,7,24.4,231.1
4463,player8,8,24.0,231.1
4464,player1,1,35.8,218.59999999999997
4465,player2,2,34.4,218.59999999999997
4466,player3,3,32.1,218.59999999999997
4467,player4,4,27.6,218.59999999999997
4468,player5,5,25.2,218.59999999999997
4469,player6,6,22.2,218.59999999999997
4470,player7,7,21.0,218.59999999999997
4471,player8,8,20.3,218.59999999999997
4472,player1,1,34.6,217.5
4473,player2,2,33.2,217.5
4474,player3,3,30.1,217.5
4475,player4,4,29.9,217.5
4476,player5,5,25.5,217.5
4477,player6,6,22.8,217.5
4478,player7,7,21.3,217.5
4479,player8,8,20.1,217.5
4480,player1,1,36.6,218.10000000000002
4481,player2,2,36.4,218.10000000000002
4482,player3,3,32.7,218.10000000000002
4483,player4,4,32.1,218.10000000000002
4484,player5,5,26.6,218.10000000000002
4485,player6,6,20.3,218.10000000000002
4486,player7,7,16.8,218.10000000000002
4487,player8,8,16.6,218.10000000000002
4488,player1,1,36.9,235.3
4489,player2,2,36.0,235.3
4490,player3,3,33.4,235.3
4491,player4,4,32.7,235.3
4492,player5,5,29.3,235.3
4493,player6,6,26.1,235.3
4494,player7,7,21.9,235.3
4495,player8,8,19.0,235.3
4496,player1,1,34.7,218.0
4497,player2,2,31.5,218.0
4498,player3,3,30.8,218.0
4499,player4,4,29.6,218.0
4500,player5,5,26.7,218.0
4501,player6,6,22.8,218.0
4502,player7,7,22.4,218.0
4503,player8,8,19.5,218.0
4504,player1,1,36.7,215.2
4505,player2,2,36.4,215.2
4506,player3,3,30.4,215.2
4507,player4,4,30.1,215.2
4508,player5,5,24.6,215.2
4509,player6,6,19.0,215.2
4510,player7,7,19.0,215.2
4511,player8,8,19.0,215.2
4512,player1,1,32.6,219.3
4513,player2,2,32.2,219.3
4514,player3,3,31.4,219.3
4515,player4,4,28.0,219.3
4516,player5,5,26.0,219.3
4517,player6,6,24.2,219.3
4518,player7,7,22.7,219.3
4519,player8,8,22.2,219.3
4520,player1,1,34.9,224.9
4521,player2,2,32.0,224.9
4522,player3,3,31.1,224.9
4523,player4,4,29.2,224.9
4524,player5,5,28.0,224.9
4525,player6,6,23.8,224.9
4526,player7,7,23.6,224.9
4527,player8,8,22.3,224.9
4528,player1,1,33.7,212.10000000000002
4529,player2,2,33.0,212.10000000000002
4530,player3,3,32.1,212.10000000000002
4531,player4,4,26.8,212.10000000000002
4532,player5,5,22.4,212.10000000000002
4533,player6,6,21.6,212.10000000000002
4534,player7,7,21.3,212.10000000000002
4535,player8,8,21.2,212.10000000000002
4536,player1,1,29.6,193.5
4537,player2,2,25.1,193.5
4538,player3,3,24.7,193.5
4539,player4,4,24.5,193.5
4540,player5,5,22.6,193.5
4541,player6,6,22.6,193.5
4542,player7,7,22.5,193.5
4543,player8,8,21.9,193.5
4544,player1,1,29.9,218.60000000000002
4545,player2,2,29.3,218.60000000000002
4546,player3,3,28.8,218.60000000000002
4547,player4,4,28.3,218.60000000000002
4548,player5,5,26.3,218.60000000000002
4549,player6,6,25.7,218.60000000000002
4550,player7,7,25.3,218.60000000000002
4551,player8,8,25.0,218.60000000000002
4552,player1,1,30.2,213.89999999999998
4553,player2,2,30.2,213.89999999999998
4554,player3,3,28.1,213.89999999999998
4555,player4,4,26.6,213.89999999999998
4556,player5,5,26.3,213.89999999999998
4557,player6,6,26.2,213.89999999999998
4558,player7,7,25.4,213.89999999999998
4559,player8,8,20.9,213.89999999999998
4560,player1,1,32.9,229.9
4561,player2,2,31.2,229.9
4562,player3,3,30.8,229.9
4563,player4,4,29.6,229.9
4564,player5,5,29.0,229.9
4565,player6,6,27.9,229.9
4566,player7,7,26.5,229.9
4567,player8,8,22.0,229.9
4568,player1,1,36.1,240.8
4569,player2,2,35.2,240.8
4570,player3,3,33.6,240.8
4571,player4,4,32.1,240.8
4572,player5,5,28.2,240.8
4573,player6,6,26.8,240.8
4574,player7,7,25.6,240.8
4575,player8,8,23.2,240.8
4576,player1,1,36.1,238.9
4577,player2,2,34.1,238.9
4578,player3,3,33.1,238.9
4579,player4,4,32.6,238.9
4580,player5,5,27.5,238.9
4581,player6,6,26.1,238.9
4582,player7,7,25.0,238.9
4583,player8,8,24.4,238.9
4584,player1,1,35.5,236.4
4585,player2,2,32.9,236.4
4586,player3,3,30.6,236.4
4587,player4,4,30.4,236.4
4588,player5,5,28.2,236.4
4589,player6,6,27.6,236.4
4590,player7,7,26.6,236.4
4591,player8,8,24.6,236.4
4592,player1,1,36.1,229.4
4593,player2,2,34.2,229.4
4594,player3,3,32.7,229.4
4595,player4,4,29.7,229.4
4596,player5,5,25.0,229.4
4597,player6,6,24.9,229.4
4598,player7,7,23.5,229.4
4599,player8,8,23.3,229.4
4600,player1,1,36.4,236.89999999999998
4601,player2,2,36.2,236.89999999999998
4602,player3,3,36.1,236.89999999999998
4603,player4,4,31.5,236.89999999999998
4604,player5,5,27.2,236.89999999999998
4605,player6,6,26.2,236.89999999999998
4606,player7,7,23.7,236.89999999999998
4607,player8,8,19.6,236.89999999999998
4608,player1,1,35.9,225.9
4609,player2,2,33.0,225.9
4610,player3,3,30.6,225.9
4611,player4,4,29.8,225.9
4612,player5,5,27.6,225.9
4613,player6,6,25.5,225.9
4614,player7,7,23.5,225.9
4615,player8,8,20.0,225.9
4616,player1,1,34.7,227.6
4617,player2,2,33.9,227.6
4618,player3,3,32.1,227.6
4619,player4,4,27.8,227.6
4620,player5,5,27.0,227.6
4621,player6,6,26.4,227.6
4622,player7,7,24.4,227.6
4623,player8,8,21.3,227.6
